ID,NAME,ADDRESS,CITY,URL,PHONE,TYPE,ZIP
484,McDonalds,26 Bowery,New York,http://www.mcdonalds.com/wireless.html,212-406-0428,Fee-based,10013
485,McDonalds,262 Canal St,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10013
486,McDonalds,167 Chambers Street,New York,http://www.mcdonalds.com/wireless.html,212-608-2405,Fee-based,10007
487,McDonalds,6 Water Street,New York,http://www.mcdonalds.com/wireless.html,212-509-0920,Fee-based,10004
488,McDonalds,213 Madison Street,New York,http://www.mcdonalds.com/wireless.html,212-619-1848,Fee-based,10002
489,McDonalds,114 Delancey St,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10002
490,McDonalds,136 W 3rd St,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10012
491,McDonalds,724 Broadway,New York,http://www.mcdonalds.com/wireless.html,212-529-9660,Fee-based,10003
492,McDonalds,102-106 1st Ave,New York,http://www.mcdonalds.com/wireless.html,212-477-9171,Fee-based,10009
493,McDonalds,27 3rd Avenue,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10003
494,McDonalds,405 6th Ave,New York,http://www.mcdonalds.com/wireless.html,212-645-6662,Fee-based,10014
495,McDonalds,541 6th Avenue,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10011
496,McDonalds,154 West 14th Street,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10011
497,McDonalds,404 East 14th Street,New York,http://www.mcdonalds.com/wireless.html,212-598-0045,Fee-based,10009
498,McDonalds,39 Union Square West,New York,http://www.mcdonalds.com/wireless.html,212-645-9079,Fee-based,10003
499,McDonalds,686 6th Ave,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10010
500,McDonalds,336 East 23rd Street,New York,http://www.mcdonalds.com/wireless.html,212-674-9027,Fee-based,10010
501,McDonalds,809-811 6th Avenue,New York,http://www.mcdonalds.com/wireless.html,212-741-2367,Fee-based,10001
502,McDonalds,401 Park Avenue South,New York,http://www.mcdonalds.com/wireless.html,212-683-4919,Fee-based,10016
503,McDonalds,335 8th Avenue,New York,http://www.mcdonalds.com/wireless.html,212-243-9594,Fee-based,10001
999,Queens Library - South Jamaica,108-41 Guy R. Brewer Boulevard,Jamaica,http://www.queenslibrary.org/,718-739-4088,Free,11433
1000,Queens Library - South Ozone Park,128-16 Rockaway Boulevard,South Ozone Park,http://www.queenslibrary.org/,718-529-1660,Free,11420
1001,Queens Library - St. Albans,191-05 Linden Boulevard,St. Albans,http://www.queenslibrary.org/,718-528-8196,Free,11412
1002,Queens Library - Sunnyside,43-06 Greenpoint Avenue,Long Island City,http://www.queenslibrary.org/,718-784-3033,Free,11104
1003,Queens Library - Whitestone,151-10 14 Road,Whitestone,http://www.queenslibrary.org/,718-767-8010,Free,11357
150,St. George-Staten Island Ferry Terminal,1 Bay St,Staten Island,http://www.nyc.gov/html/dot/html/ferrybus/statfery.shtml,718 876-8441,Free,10301
153,St. John's University Loretto Memorial Library,300 Howard Avenue,Staten Island,http://www.stjohns.edu/academics/libraries/services/mobile_computing,718-390-4457,Free,10301
154,NYC Public Library - 67th Street Branch,328 East 67th Street,New York,http://www.nypl.org/branch/services/wifi.html,212-734-1717,Free,10021
155,NYC Public Library - 115th Street,203 West 115th Street,New York,http://www.nypl.org/branch/services/wifi.html,212-666-9393,Free,10026
156,NYC Public Library - 125th Street,224 East 125th Street,New York,http://www.nypl.org/branch/services/wifi.html,212-534-5050,Free,10035
157,NYC Public Library - Aguilar,174 East 110th Street,New York,http://www.nypl.org/branch/services/wifi.html,212-534-2930,Free,10029
158,NYC Public Library - Chatham Square,33 East Broadway,New York,http://www.nypl.org/branch/services/wifi.html,212-964-6598,Free,10002
159,NYC Public Library - Countee Cullen,104 West 136th Street,New York,http://www.nypl.org/branch/services/wifi.html,212-491-2070,Free,10030
161,NYC Public Library - Fort Washington,535 West 179th Street,New York,http://www.nypl.org/branch/services/wifi.html,212-927-3533,Free,10033
162,NYC Public Library - George Bruce,518 West 125th Street,New York,http://www.nypl.org/branch/services/wifi.html,212-662-9727,Free,10027
163,NYC Public Library - Hamilton Fish Park,415 East Houston Street,New York,http://www.nypl.org/branch/services/wifi.html,212-673-2290,Free,10002
164,NYC Public Library - Hamilton Grange,503 West 145th Street,New York,http://www.nypl.org/branch/services/wifi.html,212-926-2147,Free,10031
165,NYC Public Library - Harlem,9 West 124th Street,New York,http://www.nypl.org/branch/services/wifi.html,212-348-5620,Free,10027
166,NYC Public Library - Hudson Park,66 Leroy Street,New York,http://www.nypl.org/branch/services/wifi.html,212-243-6876,Free,10014
167,NYC Public Library - Inwood,4790 Broadway,New York,http://www.nypl.org/branch/services/wifi.html,212-942-2445,Free,10034
168,NYC Public Library - Jefferson Market,425 Avenue of Americas,New York,http://www.nypl.org/branch/services/wifi.html,212-243-4334,Free,10011
169,NYC Public Library - Macomb's Bridge,2650 Adam Clayton Powell Jr Blvd.,New York,http://www.nypl.org/branch/services/wifi.html,212-281-4900,Free,10039
170,NYC Public Library - Mid-Manhattan Library,455 Fifth Avenue,New York,http://www.nypl.org/branch/services/wifi.html,212-340-0833,Free,10016
171,NYC Public Library - New Amsterdam,9 Murray Street,New York,http://www.nypl.org/branch/services/wifi.html,212-732-8186,Free,10007
172,NYC Public Library - Ottendorfer,135 2nd Avenue,New York,http://www.nypl.org/branch/services/wifi.html,212-674-0947,Free,10003
173,NYC Public Library - Roosevelt Island,524 Main Street,New York,http://www.nypl.org/branch/services/wifi.html,212-308-6243,Free,10044
174,NYC Public Library - Schomburg Ctr for Research in Black Culture,515 Malcolm X Boulevard,New York,http://www.nypl.org/branch/services/wifi.html,212-491-2200,Free,10037
175,NYC Public Library - Seward Park,192 East Broadway,New York,http://www.nypl.org/branch/services/wifi.html,212-477-6770,Free,10002
176,NYC Public Library - Tompkins Square,331 East 10th Street,New York,http://www.nypl.org/branch/services/wifi.html,212-228-4747,Free,10009
177,NYC Public Library - Washington Heights,1000 Saint Nicholas Avenue,New York,http://www.nypl.org/branch/services/wifi.html,212-923-6054,Free,10032
178,Activebeauty,"Broadway, between Prince Street & Spring Street",New York,http://usatoday.jiwire.com/wi-fi-wireless-hotspot-New-York-New-York-NY-US-Active-Beauty-com-1083578.htm,917-206-4912,Free,10012
180,Bowling Green Park,Broadway and Whitehall,New York,http://www.downtownny.com/wireless.asp,,Free,10004
181,Bryant Park,6th Avenue & 42nd Street,New York,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Bryant_Park_New_York_NY_6144.aspx,,Free,10018
182,Chelsea Market,75 Ninth Avenue,New York,http://www.chelseamarket.com/,,Free,10011
183,City Hall Park,corner Broadway and Murray Street,New York,http://www.downtownny.com/wireless.asp,,Free,10007
184,EVill Net,Avenue A & Avenue B 2nd & 10th Streets,New York,http://www.magicbike.net/evill/faq.html,,Free,10009
185,Groovy Greenwich Village Node,Covers cafes around the corner of  MacDougal St &,New York,http://auth.nycwireless.net/hotspots_map.php,,Free,10012
186,Location One,26 Greene Street,New York,,212-334-3347,Free,10013
187,Whitehall-Staten Island Ferry Terminal,South St. and State St.,New York,http://www.nyc.gov/html/dot/html/ferrybus/statfery.shtml,,Free,10004
188,Washington Market Park,corner Chambers St. and Greenwich St.,New York,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Washington_Market_Park_New_York_NY_18297.aspx,,Free,10007
189,Winter Garden In the World Financial Center,West Side Highway between Vessey St. and Liberty S,New York,http://www.openwifinyc.com/classic/index.php,212-417-7000,Free,10280
190,South Street Seaport,South Street and Fulton Street,New York,http://www.downtownny.com/discover/wifi/,,Free,10038
191,Tompkins Square Park,500 E 9th St,New York,http://auth.nycwireless.net/hotspots_map.php,,Free,10009
192,'sNice,45 8th Ave,New York,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_sNice_New_York_NY_6740.aspx,212-645-0310,Free,10014
193,Ace Bar,531 East 5th Street,New York,http://maps.google.com/maps?hl=en&ie=UTF-8&q=ace+bar+nyc&fb=1&split=1&gl=us&view=text&latlng=16021670854050475894&dtab=1&ei=i5NkSoaCNYrCNb2l-OwL&oi=md_structdata&sa=X,212-979-8476,Free,10009
195,Apple Store Soho,103 Prince St,New York,http://www.apple.com,212-226-3126,Free,10012
196,ARK Communications,90 Stanton Street,New York,http://usatoday.jiwire.com/wi-fi-wireless-hotspot-New-York-New-York-NY-US-ARK-Comm,212-387-0040,Free,10002
197,Blue Spoon Coffee Company,76 Chambers St,New York,http://www.bluespooncoffee.com/,212-619-7230,Free,10007
198,Bowery Poetry Club,308 Bowery,New York,http://www.bowerypoetry.com/,212-619-7230,Free,10012
199,Cassava,474 6th Ave,New York,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Cassava_Bubble_Tea_New_York_NY_6209.aspx,,Free,10011
200,Choux Factory,1685 First Avenue,New York,http://www.yelp.com/biz/choux-factory-new-york-city,212-627-4318,Free,10128
201,Circa Tabac,32 Watts Street,New York,http://www.nyu.edu/src/cityguide/cityinfo.html,212-803-5890,Free,10013
203,Cornelia Street Cafe,13 Cornelia Street,New York,http://www.corneliastreetcafe.com/home.asp,212-989-9319,Free,10014
204,The Downtown Uptown Café  Lounge,1626 Second Avenue,New York,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Downtown_Uptown_Cafe_Lounge_New_York_NY_12093.aspx,212-327-1327,Free,10028
205,The Downtown Uptown Café  Lounge,41 Avenue B,New York,http://www.nyu.edu/src/cityguide/cityinfo.html,212-477-1021,Free,10009
206,Dunkin Donuts,166 2nd Ave,New York,http://www.openwifinyc.com/classic/a/Dunkin-Donuts-2nd-Ave-NY-10003,,Free,10003
207,Earth Matters,177 Ludlow St.,New York,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Earth_Matters_New_York_NY_12189.aspx,212-475-4180,Free,10002
208,Esperanto Cafe,114 MacDougal Street,New York,http://www.nyu.edu/src/cityguide/cityinfo.html,212-475-5400,Free,10012
209,Grounded,28 Jane Street,New York,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Grounded_New_York_NY_6424.aspx,212-647-0943,Free,10014
210,Hecht Viewing Garden,3 Av & 9 St,New York,http://evpcnyc.org/hecht/index.html,212-353-9063,Free,10003
212,Jeremy's Ale House,228 Front Street,New York,http://www.jeremysalehouse.com/,212-964-3537,Free,10038
213,Lalita Java Espresso Bar and Coffee Lounge,210 East Third St.,New York,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Lalita_Java_Espresso_Bar_and_Coffee_Lounge_New_York_NY_14112.aspx,212-228-8448,Free,10009
214,NewsCafe on Broadway,11 Broadway,New York,http://usatoday.jiwire.com/wi-fi-wireless-hotspot-New-York-New-York-NY-US-NewsCafe-on-Broadway-1020785.htm,877-353-3377,Free,10004
215,Parish & Co Restaurant,202 Ninth Avenue,New York,http://www.nyu.edu/src/cityguide/cityinfo.html,,Free,10011
217,Soy Luck Club,115 Greenwich Avenue,New York,http://www.soyluckclub.com/,212-229-9191,Free,10014
218,St. Dymphna's,118 St. Mark's Place,New York,http://www.nyu.edu/src/cityguide/cityinfo.html,,Free,10009
219,Startegy Atrium and Cafe,115 E. 57th St.,New York,http://www.openwifispots.com/citylist_free_wifi_wireless_hotspot-New_York_NY.aspx,,Free,10022
220,Starwich Salads & Sandwiches,525 West 42nd Street,New York,http://www.nyu.edu/src/cityguide/cityinfo.html,212-736-9170,Free,10036
222,Starwich Salads & Sandwiches,1010 Sixth Avenue,New York,"http://maps.google.com/maps?f=q&source=s_q&view=text&hl=en&gl=us&q=Starwich+Salads+%26+Sandwiches&ie=UTF8&sll=40.733004,-73.989567&sspn=0.054551,0.037553&latlng=3880808307508616319&ei=bsJkSv7QPI2sMrnBsZUM&cd=1",212-302-7775,Free,10018
224,State of Grace Pub,1074 1st Ave,New York,http://usatoday.jiwire.com/wi-fi-wireless-hotspot-New-York-New-York-NY-US-State-of-Grace-Pub-1251393.htm,212-207-3858,Free,10022
225,Sunburst Espresso Bar,206 3rd Avenue,New York,http://www.yelp.com/biz/sunburst-espresso-bar-new-york,212-674-1702,Free,10003
226,Sympathy for the Kettle,109 St. Marks Place,New York,http://www.yelp.com/biz/sympathy-for-the-kettle-new-york-2,212-979-1650,Free,10009
227,Tea Spot,127 Macdougal St.,New York,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Tea_Spot_New_York_NY_5991.aspx,212-505-0969,Free,10012
228,Tekserve,119 West 23rd St.,New York,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Tekserve_Corp_New_York_NY_17267.aspx,212-929-3645,Free,10011
229,Veniero's Pasticceria & Caffe,342 East 11th Street,New York,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Venieros_Pasticceria_and_Caffe_New_York_NY_18191.aspx,212-674-7070,Free,10003
230,Ziggies Cafe & Coffeehouse,1817 2nd Avenue,New York,http://www.nyu.edu/src/cityguide/cityinfo.html,212-289-0824,Free,10128
383,Barnes & Noble,1280 Lexington Ave,New York,http://www.barnesandnobleinc.com,,Free,10028
384,Barnes & Noble,240 East 86th Street,New York,http://www.barnesandnobleinc.com,,Free,10028
385,Barnes & Noble,2289 Broadway,New York,http://www.barnesandnobleinc.com,,Free,10024
386,Barnes & Noble,1972 Broadway,New York,http://www.barnesandnobleinc.com,,Free,10023
387,Barnes & Noble,33 East 17th Street,New York,http://www.barnesandnobleinc.com,,Free,10003
388,Barnes & Noble,160 E 54th Street,New York,http://www.barnesandnobleinc.com,,Free,10022
389,Barnes & Noble,675 Avenue Of The Americas,New York,http://www.barnesandnobleinc.com,,Free,10010
390,Barnes & Noble,555 5th Ave,New York,http://www.barnesandnobleinc.com,212-541-5614,Free,10017
391,Barnes & Noble,4 Astor Place,New York,http://www.barnesandnobleinc.com,,Free,10003
412,Cosi,2186 Broadway,New York,http://www.getcosi.com,212-595-5616,Free,10024
413,Cosi,60 East 56th Street,New York,http://www.getcosi.com,212-588-1225,Free,10022
415,Cosi,1633 Broadway,New York,http://www.getcosi.com,212-397-9838,Free,10019
416,Cosi,61 West 48th Street,New York,http://www.getcosi.com,212-265-2674,Free,10020
417,Cosi,257 Park Avenue,New York,http://www.getcosi.com,212-598-4070,Free,10017
418,Cosi,38 East 45th Street,New York,http://www.getcosi.com,212-370-0705,Free,10017
419,Cosi,685 3rd Avenue,New York,http://www.getcosi.com,212-697-8449,Free,10017
421,Cosi,498 7th Avenue,New York,http://www.getcosi.com,212-947-1005,Free,10017
424,Cosi,461 Park Avenue South,New York,http://www.getcosi.com,212-634-3467,Free,10016
425,Cosi,200 Vesey Street,New York,http://www.getcosi.com,212-571-2001,Free,10281
426,Cosi,55 Broad Street,New York,http://www.getcosi.com,212-344-5000,Free,10004
428,Cosi,841 Broadway,New York,http://www.getcosi.com,212-614-8544,Free,10003
429,Cosi,11 West 42nd Street,New York,http://www.getcosi.com,212-398-6662,Free,10036
775,Vietnam Veterans Memorial Plaza,55 Water Street,New York,http://www.downtownny.com/discover/wifi/,,Free,10004
776,Union Square Park,4th Avenue & Broadway,New York,http://www.unionsquarenyc.org/,,Free,10003
777,Rector Park,,New York,http://www.bpcparks.org/bpcp/parks/parks.php#rector,,Free,10280
779,Madison Square Park,Madison Avenue and 23rd Street,New York,http://www.nycgovparks.org/parks/madisonsquarepark,,Free,10010
783,Brooklyn Bridge Park,92 Plymouth Street,Brooklyn,http://auth.nycwireless.net/hotspots_map.php,,Free,11201
784,Apple Store,767 5th Avenue,New York,http://www.apple.com/retail/fifthavenue/,212-336-1440,Free,10022
787,Bway.net,568 Broadway,New York,http://auth.nycwireless.net/node_list.php,,Free,10012
789,Community Access,1363 Franklin Avenue,Bronx,http://auth.nycwireless.net/node_list.php,,Free,10456
790,Community Access,910 DeKalb Avenue,Brooklyn,http://auth.nycwireless.net/node_list.php,,Free,11221
791,Coogan's,600 West 169th Street,New York,,,Free,10032
792,DUMBO Wireless,155 Water St,Brooklyn,http://dumbonyc.com/2008/05/14/155water-greendesk/,718-210-3650,Free,11201
315,Laundry King,9814 4th Avenue,Brooklyn,,,Fee-based,11209
794,Fat Black Pussycat,130 W 3rd St,New York,http://www.thefatblackpussycat.com/gallery.html,,Free,10012
795,Golden Krust Bakery& Grill,408 8th Ave,New York,http://nymag.com/listings/restaurant/Golden-Krust-Bakery/,212-244-4049,Free,10001
800,Stuyvesant Cove Park,23rd Street and East River Drive,New York,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_Stuyvesant_Cove_Park_New_York_NY_24465.aspx,,Free,10002
801,Subway,2438 Jerome Ave,Bronx,http://auth.nycwireless.net/node_list.php,,Free,10468
819,Stone Street,Stone Street,New York,http://www.downtownny.com/discover/wifi/,,Free,10004
827,Chevys Fresh Mex Restaurant,102 North End Avenue,New York,http://www.chevysny.com,201-807-9090,Free,10282
828,Citywidetech.com,514 W 176th Street,New York,http://www.citywidetech.com,917-628-3131,Free,10033
831,Cosi,320 Park Avenue,New York,http://www.getcosi.com,212-754-6081,Free,10022
832,Equinox 102 - Broadway @ 19th,897 Broadway,New York,http://www.equinoxfitness.com/,212-780-9300,Free,10003
833,Equinox 106 - 2nd Ave @ 54th,250 East 54th Street,New York,http://www.equinoxfitness.com/,212-277-5400,Free,10022
834,Equinox 107 - Broadway @ 50th,1633 Broadway,New York,http://www.equinoxfitness.com/,212-541-7000,Free,10019
835,Equinox 109 - Lexington Ave @ 44th,420 Lexington Avenue,New York,http://www.equinoxfitness.com/,212-953-2499,Free,10017
836,Equinox 110 - Wall St @ Nassau,14 Wall Street,New York,http://www.equinoxfitness.com/,212-964-6688,Free,10005
837,Equinox 114 - Broadway @ Prince,568 Broadway,New York,http://www.equinoxfitness.com/,212-334-4631,Free,10012
851,Morans,103 Washington Street,New York,http://www.moransnyc.com,212-732-2020,Free,10006
860,SidewayZen,410 West 24th St,New York,http://sidewayzen.com,,Free,10011
861,Slainte Pub NYC,304 Bowery St,New York,http://www.slaintenyc.com,212-253-7030,Free,10012
504,McDonalds,"7th Ave & West 32nd St, Penn Station Lower Level",New York,http://www.mcdonalds.com/wireless.html,212-736-6157,Fee-based,10001
505,McDonalds,901 6th Avenue,New York,http://www.mcdonalds.com/wireless.html,212-268-4082,Fee-based,10001
506,McDonalds,341 5th Avenue,New York,http://www.mcdonalds.com/wireless.html,212-686-5342,Fee-based,10016
507,McDonalds,480 3rd Avenue,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10016
508,McDonalds,429 7th Avenue,New York,http://www.mcdonalds.com/wireless.html,212-736-7890,Fee-based,10001
509,McDonalds,490 8th Ave,New York,http://www.mcdonalds.com/wireless.html,212-947-0771,Fee-based,10001
510,McDonalds,972 6th Ave,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10018
511,McDonalds,427 10th Avenue,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10001
512,McDonalds,556 7th Ave,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10018
513,McDonalds,280 Madison Ave,New York,http://www.mcdonalds.com/wireless.html,,Fee-based,10016
514,McDonalds,220 West 42nd Street,New York,http://www.mcdonalds.com/wireless.html,212-840-6250,Fee-based,10036
515,McDonalds,688 8th Avenue,New York,http://www.mcdonalds.com/wireless.html,212-221-3863,Fee-based,10036
1004,Queens Library - Windsor Park,79-50 Bell Boulevard,Bayside,http://www.queenslibrary.org/,718-468-8300,Free,11364
1005,Queens Library - Woodhaven,85-41 Forest Parkway,Woodhaven,http://www.queenslibrary.org/,718-849-1010,Free,11421
1027,JFK International Airport - Jet Blue,Terminal 5,Jamaica,http://www.jetblue.com/about/whyyoulllike/about_WhyWireless.html,,Free,11430
1031,Barnes & Noble,290 Baychester Ave,Bronx,http://www.barnesandnobleinc.com,718-862-3945,Free,10475
1042,Barnes & Noble,2245 Richmond Avenue,Staten Island,http://www.barnesandnobleinc.com,718-982-6983,Free,10314
1070,Barnes & Noble,23-80 Bell Blvd.,Bayside,http://www.barnesandnobleinc.com,718-224-1083,Free,11360
1072,Wall Street Park,,New York,http://www.downtownny.com/?sid=49,,Free,10005
1073,60 Wall St. Atrium,60 Wall Street,New York,http://www.downtownny.com/?sid=49,,Free,10005
1079,City Line Diner,4350 Katonah Ave.,Bronx,http://www.openwifispots.com/spot_free_wifi_wireless_hotspot_City_Line_Diner_Bronx_NY_24466.aspx,718-231-4952,Free,10470
1080,Community Access - Avenue D,107 Avenue D,New York,,,Free,10009
1081,MediaNoche,161 East 106th Street,New York,http://www.medianoche.us/,,Free,10029
1086,Limeleaf,128 W 72 Street,New York,http://www.menupages.com/restaurants/lime-leaf/,212-501-7800,Free,10023
1088,Avalon Bowery Place,11 East 1st St,New York,http://development.inputnine.com/archive/avalon/boweryplace/site/,866-679-5715,Free,10003
1090,Cosi,53 East 8th Street,New York,http://www.getcosi.com,212-260-1507,Free,10003
1112,Lincoln Center - Damrosch Park,62nd Street near Amsterdam Avenue,New York,http://www.lincolncenter.org/load_screen.asp?screen=wifi,,Free,10023
1113,Lincoln Center - Josie Robertson Plaza,Columbus Avenue between 62nd and 65th Streets,New York,http://www.lincolncenter.org/load_screen.asp?screen=wifi,,Free,10023
1114,Lincoln Center - North Plaza,65th Street between Amsterdam Avenue and Columbus Avenue,New York,http://www.lincolncenter.org/load_screen.asp?screen=wifi,,Free,10023
1115,111 Wadsworth Ave,111 Wadsworth Ave,New York,http://v4.jiwire.com/wi-fi-wireless-hotspot-New-York-New-York-NY-US-111-Wadsworth-Avenue-17B-1284187.htm,212-568-3417,Free,10033
1117,404 W 54th Street,404 W 54th Street,New York,,,Free,10019
1120,Barnes & Noble,396 Avenue of the Americas,New York,http://www.barnesandnobleinc.com,212-674-8780,Free,10011
1131,Gizzi's Coffee,16 W. 8th Street,New York,http://www.openwifinyc.com/classic/a/Gizzis-Coffee-NY-10011,212-260-9700,Free,10011
1137,JFK International Airport - Continental Airlines Presidents Club,Terminal 3 near Gate 6,Jamaica,http://www.continental.com/web/en-US/content/travel/airport/lounge/detaillocations.aspx#New%20York,,Free,11430
1139,LaGuardia Airport - Continental Airlines Presidents Club,"Concourse A, third level",Flushing,http://www.continental.com/web/en-US/content/travel/airport/lounge/detaillocations.aspx#New%20York,718-505-7435,Free,11371
1141,LaGuardia Airport - Northwest WorldClubs Lounge,Behind the Northwest ticket counter,Flushing,http://www.continental.com/web/en-US/content/travel/airport/lounge/detaillocations.aspx#New%20York,718-476-7196,Free,11371
1175,Wagner Park,Battery  Place & 1 Place,New York,http://www.nycwireless.net/press/wagner-park-gets-hotter-with-wi-fi/,,Free,10280
233,McDonald's,1101 E Tremont Ave,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10460
234,McDonald's,4174 White Plains Rd,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10466
235,McDonald's,513 E 138th St,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10454
236,McDonald's,2170 White Plains Rd,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10462
237,McDonald's,1201 E 233rd St,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10466
238,McDonald's,2357 Arthur Ave,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10458
239,McDonald's,1600 Boston Rd,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10460
240,McDonald's,3279 3rd Avenue,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10456
241,McDonald's,86 E 167th St,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10452
242,McDonald's,101 E 170th St,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10452
243,McDonald's,5765 Broadway,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10463
244,McDonald's,2065 Jerome Ave,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10453
245,McDonald's,1515 Williamsbridge Rd,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10461
246,McDonald's,1982 Westchester Ave,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10462
247,McDonald's,3440-42 Jerome Ave,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10467
248,McDonald's,982 Southern Blvd,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10459
249,McDonald's,1600 Bruckner Blvd,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10473
250,McDonald's,51-67 E 161st St,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10451
251,McDonald's,212 E 161st Street,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10451
252,McDonald's,597-99 Grand Concourse,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10451
253,McDonald's,1745 University Ave,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10453
254,McDonald's,2630 Jerome Ave,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10468
255,McDonald's,85 Bruckner Blvd,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10454
256,McDonald's,1317 Castlehill Avenue,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10462
257,McDonald's,1212 E Gun Hill Road,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10469
258,McDonald's,300 E 204th St,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10467
259,McDonald's,2516 White Plains Rd,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10467
260,McDonald's,1865 Bruckner Blvd,Bronx,http://www.mcdonalds.com/wireless.html,,Fee-based,10472
261,Starbucks,1385 Metropolitan Avenue,Bronx,http://www.starbucks.com,,Fee-based,10462
262,Starbucks,50 W. 225th Street,Bronx,http://www.starbucks.com,,Fee-based,10463
263,T-Mobile,2883 3rd Ave,Bronx,http://www.t-mobile.com/,,Fee-based,10455
264,T-Mobile,314 East Fordham Road,Bronx,http://www.t-mobile.com/,,Fee-based,10458
265,The UPS Store,318a East 149th St,Bronx,http://www.theupsstore.com/,,Fee-based,10451
560,Pinnacle Pizza,2937 Broadway,New York,,212-662-1000,Fee-based,10025
266,McDonald's,50 Jamaica Ave,Brooklyn,http://www.mcdonalds.com/wireless.html,541-389-8334,Fee-based,11207
267,McDonald's,5121 5th Ave,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11220
268,McDonald's,275-81 Fourth Ave,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11215
269,McDonald's,1983 86th St,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11214
270,McDonald's,741 Grand St,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11211
271,McDonald's,1883 Atlantic Avenue,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11233
272,McDonald's,35-40 Nostrand Ave,Brooklyn,http://www.mcdonalds.com/wireless.html,718-934-9539,Fee-based,11206
273,McDonald's,2154 Nostrand Ave,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11210
274,McDonald's,2411 86th St,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11214
275,McDonald's,968 4th Ave,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11232
276,McDonald's,943 Flatbush Avenue,Brooklyn,http://www.mcdonalds.com/wireless.html,718-703-3248,Fee-based,11226
277,McDonald's,1607 Kings Highway,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11229
278,McDonald's,819 Pennsylvania Ave,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11207
279,McDonald's,289 9th St,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11215
280,McDonald's,700 Broadway,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11206
281,McDonald's,2800 Atlantic Ave,Brooklyn,http://www.mcdonalds.com/wireless.html,,Fee-based,11207
